Petualangan Jack & Piggy Natal;J.K. Rowling;Fiction;Jack sayang sekali pada mainan favoritnya, Si Piggy. SP selalu ada untuknya, saat senang maupun sedih. Sampai suatu hari hal paling mengerikan terjadi---SP hilang! Tetapi ada malam untuk mukjizat dan semua yang terhilang, malam ketika segalanya bisa jadi hidup dan bernyawaE€¦ bahkan mainan. Dan mainan Jack yang paling baru punya rencana menegangkan: bersama mereka akan memulai perjalanan ajaib untuk mencari hal yang terhilangE€¦ menyelamatkan sahabat JackE€¦;;;;;;;;;;;;;;
Classics: Aksara Duka (The Scarlet Letter);Nathaniel Hawthorne;Fiction;Kisah tragis memalukan yang menimpa seorang wanita dan perlakuan kejam kaum Puritan di sekitarnya terhadap dirinya. Selama dua tahun Hester Pryne, seorang penduduk New England, menanti suaminya, seorang Inggris terpelajar. Sang suami datang dan menemukan istrinya di panggung hukuman dengan bayi mungil dalam gendongannya. Sebagai hukuman atas tuduhan perzinahanÃEadulteryÃEterhadapnya, Hester harus mengenakan aksara ÃEAÃE berwarna merah manyala yang tersulam di dadanya, serta diasingkan dan dicemooh oleh orang-orang di sekitarnya. Dengan tetap merahasiakan identitas suaminya dan kekasihnya, perlahan-lahan Hester merebut rasa hormat masyarakat karena perbuatan baiknya. Kekuatannya sendiri serta kepengecutan laki-laki yang menyebabkan ia harus menanggung kesalahan dan malu seorang diri sungguh sangat kontras dan berujung pada akhir yang dramatis dan mengerikan.;;;;;;;;;;;;;;
MATAHARI (unedited version);Tere Liye;Fiction;Buku ke-3 Petualangan Raib, Ali dan Seli. **Novel ini adalah naskah awal (asli) dari penulis;;;;;;;;;;;;;;
Tarian Bumi (CU Keempat; Ganti Cover);Oka Rusmini;Fiction;ƒûPerempuan Bali itu, Luh, perempuan yang tidak terbiasa mengeluarkan keluhan. Hanya dengan cara itu mereka sadar dan tahu bahwa mereka masih hidup, dan harus tetap hidup. Keringat mereka adalah api. Dari keringat itulah asap dapur bisa tetap terjaga. Mereka tidak hanya menyusui anak yang lahir dari tubuh mereka. Mereka pun menyusui laki- laki. Menyusui hidup itu sendiri.ƒû Seperti Arundhati Roy dan banyak penulis perempuan di ƒûDunia Ketigaƒû, Oka Rusmini mengusik kemapanan melalui keberaniannya memandang budayanya sendiri dengan kritis. Menarik kita bandingkan diskriminasi gender dan kelas dalam Tarian Bumi dan The God of Small Things. ƒûMelanie Budianta Tarian Bumi menjadi fenomena sekaligus kontroversi. Novel ini dengan sangat terbuka menghantam keadaan yang melingkupi kehidupan perempuan di kalangan bangsawan Bali yang masih sangat feodal. Dalam konteks adat-istiadat Bali, Tarian Bumi dipandang sebagai sebuah pemberontakan kepada adat. ƒûTempo, 9 Mei 2004 Jika novelis Inggris, Graham Greene, merasa telah menemukan India yang sebenarnya justru dalam novel-novel dan cerita-cerita pendek yang ditulis R.K. Narayan, maka tak berlebihan jika kita pun merasa telah menemukan Bali yang sebenarnya melalui novel ini. ÃEHorison, Juli 2001;;;;;;;;;;;;;
Keajaiban Toko Kelontong Namiya (The Miracles of the Namiya General Store/Namiya Zakkaten No Kiseki);Keigo Higashino;Fiction;Ketika tiga pemuda berandal bersembunyi di toko kelontong tak berpenghuni setelah melakukan pencurian, sepucuk surat misterius mendadak diselipkan ke dalam toko melalui lubang surat. Surat yang berisi permintaan saran. Sungguh aneh. Namun, surat aneh itu ternyata membawa mereka dalam petualangan melintasi waktu, menggantikan peran kakek pemilik toko kelontong yang menghabiskan tahun-tahun terakhirnya memberikan nasihat tulus kepada orang-orang yang meminta bantuan. Hanya untuk satu malam. Dan saat fajar menjelang, hidup ketiga sahabat itu tidak akan pernah sama lagi...;;;;;;;;;;;;;;
BINTANG (unedited version);Tere Liye;Fiction;Buku ke-4 Petualangan Raib, Ali dan Seli. **Novel ini adalah naskah awal (asli) dari penulis;;;;;;;;;;;;;;
SI PUTIH (unedited version);Tere Liye;Fiction;Buku ke-10 dari petualangan Raib, Ali & Seli. 1. BUMI 2. BULAN 3. MATAHARI 4. BINTANG 5. CEROS & BATOZAR 6. KOMET 7. KOMET MINOR 8. SELENA 9. NEBULA 10. SI PUTIH;;;;;;;;;;;;;;
LUMPU (unedited version);Tere Liye;Fiction;Buku ke-11 dari serial petualangan Ali, Raib & Seli Apakah Ali, Raib dan Seli bisa mengalahkan LUMPU? **Novel ini adalah naskah awal (asli) dari penulis;;;;;;;;;;;;;;
CITYLITE: Progresnya Berapa Persen?;Soraya Nasution;Fiction;Sudah setahun April mengabdi di sebuah kantor konsultan yang bergerak di bidang konstruksi. Nyaman, minim persaingan, dan fleksibel. Suasana yang sulit dijumpai di lingkungan kerja kebanyakan. Namun, selalu ada harga yang harus dibayar. Seperti bobot pekerjaan yang bikin puyeng, deadline yang suka tiba-tiba, delegasi tugas tanpa instruksi detail, dan puluhan tender yang diikuti dalam waktu berdekatan. Seakan semuanya belum cukup, rasanya kepalanya mau pecah saat sebuah pertanyaan muncul ketika dia sedang mengerjakan tugas lain yang juga mendesak. Seringnya, pertanyaan itu meluncur dari seorang manajer teknik bernama Dewangga Bayuzena, laki-laki yang entah kenapa selalu bikin jantung para staf ketar-ketir dengan satu pertanyaan kebanggaannya ini: ÃEProgresnya berapa persen?ÃE;;;;;;;;;;;;;;
Semangat; Tante Sasa!;Thessalivia;Fiction;Demi apa Sasita yang seorang wanita karier tiba-tiba diminta menjaga anak kecil? Sudah cukup hidupnya disibukkan dengan pekerjaan, sekarang harus memikirkan anak kecil pula. Sasita terpaksa mengorbankan kebiasaannya bersenang-senang sampai larut malam, kadang sampai mabuk, dengan teman-teman kantornya. Belum lagi Mama yang tidak memercayai Sasita sanggup mengurus Velisa, keponakannya, anak almarhum Kak Vania. Mama tahu kebiasaan Sasita pulang malam, hura-hura, apalagi Sasita malah dekat dengan laki-laki beristri! Sasita sama sekali bukan contoh yang baik bagi Velisa. Kalau sudah begini, apakah tugas yang terpaksa Sasita emban justru akan semakin meretakkan hubungannya dengan Mama? Apakah Sasita sanggup memenuhi janjinya kepada Kak Vania?;;;;;;;;;;;;;
PANGERAN CILIK (LE PETIT PRINCE);Antoine de Saint-Exup\x8ery;Fiction;Pangeran Cilik termasuk buku yang paling banyak diterjemahkan di dunia. Konon pernah disadur ke dalam 230 bahasa asing. Buku ini memang luar biasa. Tampaknya seolah cerita anak-anak, tapi sebenarnya dinikmati dan direnungkan juga oleh orang dewasa. Lewat cerita seorang anak yang mengamati dunia dengan mata naif dan lugu, Saint-ExupÂEry menyentuh beberapa nilai dan pengalaman manusia yang paling dasar, seperti kekuasaan, tanggung jawab, dan cinta. Dongeng yang mengharukan sekaligus amat mendalam ini termasuk karya-karya agung sastra dunia yang tidak terlupakan.;;;;;;;;;;;;;;
Classics: Panggilan Alam Liar (The Call of the Wild);Jack London;Fiction;Buck adalah anjing yang lahir dan dibesarkan di rumah Hakim Miller yang nyaman dan hangat di California. Suatu hari Buck diculik dan dijual untuk menjadi anjing penarik kereta di daerah Yukon yang berselimut salju. Iklim ganas dan kehidupan keras membuat hari-harinya berubah drastis. Di alam liar itu, yang berlaku adalah hukum taring dan pemukul. Siapa yang kuat, itulah yang bertahan, dan di sinilah Buck membuktikan ketangguhannya serta semangatnya yang tak mudah dipatahkanE€¦ Pertama kali diterbitkan pada tahun 1903, The Call of the Wild merupakan karya masterpiece Jack London, yang didasarkan pada pengalamannya sebagai pencari emas di alam liar Canada. The Call of the Wild adalah cerita tentang semangat yang tak kenal menyerah serta perjuangan untuk bertahan hidup di Klondike, Alaska.;;;;;;;;;;;;;;
Yang Bertahan dan Binasa Perlahan - cover baru;Okky Madasari;Fiction;Ini adalah serangkaian kisah tentang pertarungan dan daya tahan manusia. Ada yang melawan dan bertahan, ada yang lari dan menyembunyikan diri, ada yang tak punya pilihan selain binasa perlahan. Cerita-cerita dalam buku ini hanya satu upaya kecil untuk menghayati makna kita sebagai manusia. Kumpulan cerpen bertema kritik sosial, karya pengarang yang pernah meraih penghargaan Khatulistiwa Literary Award. Karya-karyanya telah diterjemahkan ke dalam bahasa Inggris dan Jerman.;;;;;;;;;;;;;;
BEDEBAH DI UJUNG TANDUK;Tere Liye;Fiction;Buku ke-6 dari serial aksi Bujang & Thomas.;;;;;;;;;;;;;;
MetroPop: Scars and Other Beautiful Things;Winna Efendi;Fiction;Dulu Harper Simmons memiliki segalanya. Keluarga hangat dan kekasih yang penyayang. Prestasi gemilang, tim debat tangguh yang memenangi turnamen demi turnamen antarsekolah, dan sahabat yang mendampinginya untuk menaklukkan dunia. Sampai suatu malam, seorang pria bernama Scott Gideon merenggut itu semua. Kini, yang gadis itu miliki adalah malam-malam penuh mimpi buruk yang hanya terlewati dengan bantuan obat tidur. Psikiater yang kerap kali menanyakan apa ketakutan terbesarnya. Ayah yang larut di balik tumpukan pekerjaan, adik kembar yang berhenti mengejar impiannya, sahabat yang tak kunjung mengerti, dan cinta yang perlahan-lahan berubah serapuh porselen. Harper pikir, ia hanya perlu menjadi lebih kuat daripada seharusnya. Bukankah orang-orang berkata semuanya akan berlalu seiring waktu? Ini adalah kisah perjalanan untuk melupakan. Untuk mene mukan diri sendiri setelah kehilangan begitu banyak;;;;;;;;;;;;;;
Tempat Paling Liar di Muka Bumi - cover baru;Theoresia Rumthe & Weslly Johannes;Fiction;Aku ingin menjadi tenang & mencintaimu, tanpa banyak kekhawatiran;;;;;;;;;;;;;;
Komoditi kakao;James J. Spillane;Food;Role of cocoa commodity in Indonesian economics.;;;;;;;;;;;;;;
Kesehatan reproduksi; narkoba & kota sehat;Jaringan Epidemiologi Nasional. Kongres Nasional;Healty;On reproductive health, drug abuse, and healthy city issues in Indonesia.;;;;;;;;;;;;;
Tamu;Marie Gray;Healty;"""Portrays the life of a New Zealand medical couple and their young family in Indonesia from 1959-71. It is a tale of turmoil and tension interspersed with hilarious situations in the crowded quarter of Bandung, West Java. It highlights the reaction of people from many cultures who came to help the developing republic. Not only an excellent travel book, it is an authentic and sensitive journey into the thoughts and beliefs of a people who enriched the lives of the author and her family with true values and real friendship.""--Back.";;;;;;;;;;;;;;
KARIES GIGI: Perspektif Terkini Aspek Biologis; Klinis; dan Komunitas;Rosa Amalia;Healty;Karies gigi adalah penyakit kronis yang umum terjadi di sebagian besar negara di dunia termasuk Indonesia. Penyakit ini disebabkan oleh bakteri spesifik terutama Streptococci Mutans yang memetabolisme gula untuk menghasilkan asam, dan seiring waktu, mendemineralisasi struktur gigi. Karies gigi berdampak negatif pada hampir semua kelompok umur. Data survei menunjukkan bahwa remaja berusia 12 hingga 19 tahun memiliki jumlah karies gigi tertinggi, diikuti oleh anak-anak dan orang dewasa. Munculnya gejala karies gigi tergantung pada luasnya keterlibatan karies. Untuk lesi awal, yang merupakan bercak putih pada permukaan gigi, dapat berupa perubahan warna di permukaan gigi. Jika karies telah meluas sampai mendekati pulpa, maka akan ada keluhan nyeri yang bervariasi tergantung keparahan dan respon reparatif host. Pengetahuan tentang perkembangan dan stadium karies memainkan peran penting dalam upaya pencegahan dan pengobatan. Untuk memutuskan apakah akan melakukan intervensi atau tidak pada tahap tertentu dalam perkembangan karies gigi, dokter gigi harus mengetahui perjalanan penyakitnya. Berbagai sistem telah diperkenalkan untuk menentukan stadium karies gigi sekaligus terkait dengan manajemen perawatan baik berupa perawatan non-operatif ataupun operatif. Upaya strategis pencegahan karies gigi memiliki dampak yang relevan baik bagi masyarakat yang tidak menderita karies atau masyarakat yang telah menerima perawatan restorasi. Upaya ini perlu didukung dengan adanya pengetahuan terbaru yang komprehensif tentang sifat dan karakter dari karies gigi. Penyusunan buku E€EKaries Gigi - Perspektif Terkini Aspek Biologis, Klinis, Dan KomunitasE€E merupakan suatu karya kolaboratif dengan para penulis yang memiliki latar belaka;;;;;;;;;;;;
Gizi Geriatri;Dwi Sarbini', 'Siti Zulaikah', 'Farida Nur Isnaeni;Healty;Buku ini berisi tentang kesehatan dan gizi yang terjadi pada masa usia lanjut. Berisi teori dan disertai dengan kasus dan contoh nyata yang terjadi di masyarakat. Mahasiswa diharapkan memperoleh pengalaman belajar dalam pengkajian gizi geriatri yang meliputi: pengantar gizi geriatri, teori penuaan, komposisi tubuh pada usia lanjut, pengukuran status gizi, perubahan fisiologis pada geriatri, penyakit infeksi dan difisiensi pada geriatri, penyakit tidak menular pada geriatri, efek proses penuaan teradap kualitas hidup pada geriatri, kebutuhan zat gizi makro dan mikro pada geriatri, olahraga dan aktivitas fisik dan manajemne pelayanan gizi pada geriatri.;;;;;;;;;;;;;;
Menuju pelayanan kesehatan yang lebih bermutu;Azrul Azwar;Healty;Quality improvement in public health services in Indonesia;;;;;;;;;;;;;;
Sistem-sistem penguburan pada akhir masa prasejarah di Bali;Soejono (R. P.);History;Burial system of late prehistoric period in Bali Island.;;;;;;;;;;;;;;
Riwayat Tionghoa peranakan di Jawa;Onghokham;History;Socioeconomic history of Chinese Indonesian in Java, Indonesia;;;;;;;;;;;;;;
Waduk Pluit;Kenedi Nurhan;History;On Waduk Pluit, a dam as reservoirs and flood control system in Jakarta, Indonesia.;;;;;;;;;;;;;;
Perawan remaja dalam cengkeraman militer;Pramoedya Ananta Toer;History;Indonesian comfort women during the Japanese occupation, 1942-1945.;;;;;;;;;;;;;;
Sapiens Grafis vol.2: Pilar-pilar Peradaban;Yuval Noah Harari;History;Adaptasi grafis salah satu buku sejarah populer paling berpengaruh di dunia, Sapiens. Sapiens Grafis Volume 1 membahas kemunculan Homo sapiens di Bumi dan bagaimana Sapiens berubah dari spesies biasa saja menjadi makhluk hidup dominan di dunia. Volume 2 ini membicarakan bagaimana cara pertanian, sebagai upaya Homo sapiens menopang populasinya yang makin membesar, malah memunculkan imperium, hak milik, kesenjangan, serta berbagai penderitaan akibat perang dan penyakit. Juga peran tulisan, angka, dan fiksi dalam mendukung peradaban yang makin lama makin besar dan rumit. Ahli sejarah Yuval Noah Harari bercerita mengenai kelahiran dan evolusi umat manusia, menjelajahi bagaimana biologi dan sejarah membentuk kita serta mempertinggi pemahaman kita mengenai apa artinya menjadi E€EmanusiaE€E. Adaptasi grafis ini menyajikan kembali dan memperluas isi edisi asli Sapiens, dalam format komik yang menarik, kocak, dan enak disimak.;;;;;;;;;;;;;;
Seri Tempo: Perempuan-perempuan Penembus Batas;TEMPO;History;Hidup berdekatan dengan laut sejak kecil di Maluku membuat Yosmina Tapilatu menggeluti riset mikrobiologi laut dalam. Ia berhasil menemukan bakteri-bakteri penghasil senyawa eksopolisakarida yang berguna untuk pengobatan dan rehabilitasi lingkungan. Sementara itu, karier bermusik Kartika Jahja selaras pencarian identitas dirinya dalam berbagai kegiatan sosial. Lewat video Tubuhku Otoritasku, ia mengampanyekan kesadaran tentang tubuh perempuan sebagai wilayah privat yang tak bisa didikte. Inilah kisah-kisah pergulatan hidup tokoh perempuan yang membawa seManga, Manhua & Manhwat emansipasi. Gerakan emansipasi yang mereka lakukan tak hanya untuk kebebasan kaumnya, tapi juga keluarga, desa, negara, bahkan lingkungan alamnya. Sebagaimana dirintis oleh Raden Ajeng Kartini pada abad ke-19, setiap aksi menyangkut nasib perempuan akan berdampak bagi masa depan masyarakat Indonesia. Sebanyak 45 tokoh perempuan berusia di bawah 45 tahun yang kisahnya diangkat dalam buku ini mampu melihat halangan sebagai tantangan dan mengubahnya menjadi kesempatan.;;;;;;;;;;;;;;
Revolusi Indonesia dan hukum internasional;Djenal Sidik Suraptra;History;The Indonesian revolution from an international law perspective.;;;;;;;;;;;;;;
Resimen Pelopor;Anto Agus Setyawan', 'Andi M. Darlis;History;History of Resimen Pelopor, a special force in Indonesian National Police.;;;;;;;;;;;;;;
Titik Nol;Agustinus Wibowo;History;Mengapa setiap orang terobsesi oleh kata itu? Marco Polo melintasi perjalanan panjang dari Venesia hingga negeri Mongol. Para pengelana lautan mengarungi samudra luas. Para pendaki menyabung nyawa menaklukkan puncak. Juga terpukau pesona kata ÃEjauhÃE, si musafir menceburkan diri dalam sebuah perjalanan akbar keliling dunia. Men;;;;;;;;;;;;;;
Sapiens Grafis: Kelahiran Umat Manusia;Yuval Noah Harari;History;Adaptasi grafis salah satu buku sejarah populer paling berpengaruh di dunia, Sapiens. Bagaimana cara Homo sapiens berkembang menjadi penguasa planet Bumi, mampu melakukan berbagai hal luar biasa seperti membelah atom, terbang ke Bulan, dan merekayasa genetika kehidupan? Untuk mengetahuinya, kita harus melihat gambaran besar: keseluruhan sejarah spesies manusia. Ahli sejarah Yuval Noah Harari bercerita mengenai kelahiran dan evolusi umat manusia, menjelajahi bagaimana biologi dan sejarah membentuk kita dan mempertinggi pemahaman kita mengenai apa artinya menjadi E€EmanusiaE€E. Adaptasi grafis ini menyajikan kembali dan memperluas isi edisi asli Sapiens, dalam format komik yang menarik, kocak, dan enak disimak.;;;;;;;;;;;;;;
;;IT;Database management system for oceanic data.;;;;;;;;;;;;;;
One Stop for All Facebook;Al Kalam,Jimmy Wahyudi;IT;"""Banyak kisah yang membuat hati resah kalau sehari ngga buka facebook, bikin diri ini jadi salah tingkah. Entah cuman mo update atau baca status yang kadang bikin perasaan jadi sedih, bahagia, atau marah. Ngga di jalan, ngga di rumah, banyak pecandu facebook memanfaatkan fitur facebook ONE STOP for ALL ini. Gimana facebook ngga bikin betah, temukan jawabannya di buku ini. Pembahasan dalam buku mencakup: - Mencari Teman di Facebook - Upload Foto dan Video dari Ponsel - Menggunakan Fasilitas Facebook untuk Berpromosi - Berkomunikasi Asyik di Facebook - Menyisipkan Animasi Flash di Profile - Menambah Aplikasi dengan Bahasa Program fbml (facebook markup language) - Berbisnis di Facebook""";;;;;;;;;;;;;;
